-10.156424 	-149.424175 	
-16.550521 	-149.644661 	
-24.928992 	-149.424175 	
-30.661631 	-149.644661 	
-37.055728 	-149.865147 	
-42.567881 	-150.085633 	
-47.639061 	-142.589105 	
-50.725866 	-139.281814 	
-53.592186 	-133.328689 	
-60.206769 	-124.950217 	
-65.277949 	-115.689801 	
-69.026213 	-108.193273 	
-73.876907 	-98.712371 	
-77.625171 	-87.247094 	
-79.168574 	-80.632511 	
-81.373435 	-72.915497 	
-82.696351 	-65.859942 	
-84.019268 	-60.788761 	
-85.342184 	-51.087373 	
-84.901212 	-41.606470 	
-84.239754 	-29.479735 	
-82.916837 	-20.219319 	
-82.255379 	-10.517930 	
-82.255379 	-2.139458 	
-81.814407 	6.459500 	
-82.460234 	16.409454 	
-84.267845 	28.531084 	
-84.693166 	36.505841 	
-85.437476 	45.756558 	
-85.118486 	53.731315 	
-82.885554 	65.321294 	
-80.439962 	77.336594 	
-76.931069 	89.670884 	
-75.229788 	94.243078 	
-73.422177 	101.048203 	
-69.913284 	107.321678 	
-66.404391 	115.615425 	
-62.044857 	122.952201 	
-56.196703 	131.352278 	
-49.710567 	141.134646 	
-43.437092 	149.109402 	
-30.571152 	149.534723 	
-26.530609 	149.960043 	
-20.895114 	150.172703 	
-15.472280 	150.279033 	
-8.773484 	150.598024 	
-0.905058 	150.598024 	
3.454476 	150.810684 	
8.770980 	150.491694 	
13.874824 	150.385363 	
18.553348 	150.172703 	
22.274901 	150.279033 	
27.166085 	150.704354 	
32.588920 	151.023344 	
37.267443 	150.598024 	
43.328258 	149.428393 	
46.199171 	146.557480 	
49.282743 	142.410607 	
52.259986 	138.582724 	
56.087869 	132.734569 	
60.225407 	126.160814 	
64.635129 	118.076323 	
69.963543 	108.521926 	
73.822049 	99.518744 	
76.761864 	91.434254 	
80.994334 	78.417619 	
83.563978 	64.860533 	
84.804495 	59.012379 	
85.601971 	52.721182 	
85.779188 	45.455293 	
85.956405 	38.632446 	
84.893104 	30.923515 	
84.361453 	25.429795 	
83.829803 	20.290507 	
83.298153 	14.176528 	
82.855111 	6.910639 	
82.766502 	0.885267 	
82.943719 	-3.279328 	
82.766502 	-7.975573 	
83.209544 	-13.380685 	
83.563978 	-20.026316 	
84.538670 	-24.545344 	
85.690579 	-31.811233 	
86.222230 	-38.279646 	
86.310838 	-45.102493 	
85.867796 	-49.355697 	
85.070321 	-56.532977 	
84.450062 	-61.495048 	
82.855107 	-70.163900 	
82.190544 	-73.412875 	
80.787577 	-78.286337 	
79.532292 	-83.307479 	
77.464762 	-90.691513 	
75.323393 	-96.598739 	
73.477384 	-99.921554 	
71.779057 	-105.902621 	
68.751603 	-111.514486 	
65.576469 	-118.012435 	
62.327494 	-122.295175 	
59.595402 	-128.571603 	
56.198747 	-132.263619 	
52.359050 	-137.801644 	
49.110075 	-141.272140 	
45.418058 	-145.628720 	
42.464445 	-148.508493 	
39.215470 	-149.542257 	
35.744975 	-149.911459 	
31.831437 	-149.911459 	
24.447404 	-149.616097 	
18.023295 	-149.985299 	
10.565422 	-150.132980 	
2.664506 	-150.206820 	
-1.027511 	-149.837618 	
-1.618233 	-146.957846 	
-2.135115 	-144.299594 	
-2.651998 	-140.902938 	
-2.947359 	-137.432443 	
-3.242720 	-134.552670 	
-4.054964 	-130.343771 	
-4.498006 	-127.094796 	
-5.088729 	-125.248788 	
-7.968502 	-124.731906 	
-12.694283 	-123.698141 	
-18.232308 	-122.221334 	
-25.468660 	-119.932284 	
-33.295736 	-116.314108 	
-38.981441 	-112.843612 	
-44.740987 	-108.708554 	
-48.506844 	-105.902621 	
-54.044869 	-100.143075 	
-59.066011 	-94.826571 	
-62.610347 	-90.248471 	
-65.342440 	-86.039572 	
-67.262288 	-82.790597 	
-69.034456 	-78.803219 	
-71.028145 	-75.185043 	
-72.578792 	-71.714547 	
-74.055599 	-67.801010 	
-75.458565 	-63.149069 	
-76.196968 	-59.973934 	
-77.009212 	-56.208078 	
-77.821456 	-52.737582 	
-78.633699 	-48.233322 	
-78.412178 	-41.366171 	
-78.559859 	-37.526474 	
-77.747615 	-33.908297 	
-77.230733 	-28.887155 	
-76.713851 	-24.604415 	
-76.344649 	-21.281601 	
-75.680086 	-18.032626 	
-75.753926 	-13.233004 	
-75.237044 	-9.245626 	
-75.532405 	-4.076803 	
-75.532405 	0.427457 	
-75.310884 	5.817801 	
-75.015523 	10.174381 	
-75.753926 	17.410733 	
-75.901607 	21.250431 	
-77.156893 	25.828531 	
-77.821456 	32.843363 	
-78.707540 	37.347623 	
-78.412178 	41.187320 	
-78.781380 	45.986942 	
-78.116817 	52.263370 	
-76.344649 	60.164286 	
-74.572481 	67.622159 	
-71.840389 	75.227713 	
-69.182137 	80.322696 	
-66.745406 	84.457755 	
-62.684188 	90.217301 	
-58.770650 	95.386124 	
-55.595516 	99.964225 	
-50.943575 	104.394644 	
-46.217794 	108.308182 	
-41.344332 	111.778678 	
-35.437105 	115.987577 	
-29.086837 	118.350467 	
-23.696492 	121.377921 	
-19.118392 	122.780887 	
-12.841964 	124.110013 	
-7.230098 	125.439139 	
-1.765914 	125.586820 	
2.295304 	125.660660 	
7.242607 	125.734500 	
14.109758 	124.257694 	
21.789152 	122.042484 	
26.588774 	119.827274 	
29.911589 	118.128946 	
36.631059 	115.323014 	
40.027714 	112.886283 	
44.015092 	110.228031 	
48.593193 	106.831375 	
52.654411 	102.770157 	
56.641789 	98.782779 	
59.816923 	95.533805 	
62.992057 	90.881864 	
67.053276 	85.048477 	
70.080729 	79.658133 	
72.074418 	75.744596 	
73.477384 	71.535697 	
75.987956 	65.111588 	
77.760124 	58.392118 	
78.720048 	52.632572 	
79.384611 	47.980631 	
79.163090 	43.919413 	
79.236930 	39.267472 	
78.941569 	36.166178 	
78.252388 	29.311336 	
77.267851 	25.926987 	
77.329384 	22.111904 	
76.283313 	17.681484 	
76.098712 	14.297135 	
76.344846 	9.866716 	
76.160246 	3.959489 	
76.160246 	-1.270867 	
76.221779 	-4.962884 	
76.221779 	-9.147169 	
76.221779 	-13.639122 	
76.714048 	-18.807945 	
77.206317 	-22.438428 	
77.821653 	-26.007378 	
78.313922 	-29.391726 	
78.929258 	-34.129814 	
79.606128 	-38.314099 	
79.606128 	-42.067649 	
79.852262 	-45.451998 	
79.421527 	-47.544140 	
79.175392 	-51.789959 	
78.190855 	-56.158845 	
77.575519 	-59.297059 	
76.160246 	-64.219748 	
74.068103 	-70.619243 	
72.283628 	-74.926596 	
70.376086 	-79.172414 	
68.099343 	-83.725901 	
65.514931 	-87.540985 	
63.361255 	-90.802266 	
60.161508 	-95.171152 	
56.284890 	-99.416971 	
53.577412 	-102.247517 	
51.546803 	-104.770395 	
48.654723 	-106.801004 	
44.962707 	-109.262349 	
41.332224 	-111.969827 	
37.578674 	-114.246571 	
34.625060 	-115.907978 	
30.440775 	-117.692453 	
26.502624 	-119.599995 	
22.564473 	-121.076801 	
19.364726 	-122.369007 	
14.749705 	-123.353545 	
11.611491 	-124.153482 	
8.411744 	-124.953418 	
3.489055 	-125.507221 	
-1.495167 	-125.261086 	
-1.864369 	-121.815204 	
-2.356638 	-119.415394 	
-2.787373 	-116.892516 	
-3.279642 	-113.508167 	
-3.833444 	-110.616088 	
-4.018045 	-108.893147 	
-7.771595 	-108.154744 	
-12.940418 	-107.231739 	
-19.832182 	-105.693399 	
-25.124072 	-104.093525 	
-29.308358 	-101.755248 	
-37.738462 	-97.570963 	
-45.860898 	-92.156006 	
-51.768124 	-87.417918 	
-58.659889 	-79.787751 	
-63.521043 	-72.772919 	
-65.797787 	-68.342500 	
-68.074530 	-63.419811 	
-69.735938 	-59.050925 	
-70.474341 	-55.728110 	
-70.782009 	-52.589896 	
-71.581946 	-49.697816 	
-71.828081 	-42.559918 	
-72.381883 	-39.975506 	
-71.274278 	-34.252881 	
-70.782009 	-29.883995 	
-69.982072 	-26.438113 	
-69.366736 	-21.146223 	
-68.997535 	-19.177147 	
-69.120602 	-13.946790 	
-69.366736 	-9.577904 	
-68.874467 	-5.639753 	
-69.332652 	-0.846365 	
-69.489803 	4.697893 	
-69.059068 	10.912787 	
-68.874467 	17.558417 	
-69.059068 	20.758164 	
-69.674404 	24.573248 	
-70.720476 	29.434403 	
-71.397345 	34.972428 	
-72.197282 	39.033646 	
-72.197282 	42.664128 	
-72.381883 	48.386754 	
-71.397345 	52.878707 	
-70.351274 	57.862930 	
-68.628333 	63.277887 	
-66.413123 	68.877445 	
-64.136380 	73.000197 	
-61.244300 	77.369083 	
-57.921485 	81.553368 	
-55.029406 	84.506982 	
-49.706751 	90.188586 	
-45.399398 	93.778046 	
-40.322876 	96.854726 	
-35.451466 	99.623738 	
-29.246827 	101.879971 	
-23.965193 	104.700261 	
-17.752094 	106.842855 	
-10.734308 	107.587165 	
-1.908911 	108.437806 	
9.574738 	108.863126 	
14.572253 	107.268175 	
22.653339 	105.460564 	
27.863513 	103.546622 	
34.349649 	100.569380 	
39.134503 	98.123788 	
45.088987 	93.870584 	
51.362462 	89.192060 	
57.210617 	83.131245 	
61.251160 	77.602081 	
64.122073 	73.667868 	
67.630966 	67.713383 	
69.970228 	61.758898 	
71.884169 	53.890472 	
72.522150 	46.234705 	
72.841140 	40.811871 	
71.884169 	33.262435 	
70.182888 	24.330708 	
69.863897 	19.971174 	
69.970228 	10.082476 	
70.182888 	2.533040 	
70.076558 	-5.016396 	
69.651237 	-9.801250 	
69.863897 	-16.393715 	
70.289218 	-22.667191 	
71.777839 	-30.535617 	
73.372790 	-39.680004 	
73.160130 	-45.847149 	
73.053800 	-49.356042 	
69.438577 	-62.647303 	
66.355005 	-69.346098 	
62.527122 	-75.938564 	
58.699238 	-81.467728 	
54.020715 	-86.252582 	
48.810540 	-90.931106 	
44.557337 	-94.865319 	
38.815512 	-97.842562 	
28.926814 	-103.159066 	
19.995087 	-106.029978 	
12.870971 	-107.837590 	
8.511438 	-108.369240 	
4.896215 	-108.581900 	
2.982273 	-105.604658 	
1.812642 	-103.265396 	
0.324021 	-100.607144 	
-0.420290 	-97.736232 	
-3.610192 	-97.417241 	
-9.564677 	-97.417241 	
-17.114113 	-95.928620 	
-23.600249 	-93.908348 	
-29.661063 	-91.250096 	
-34.871238 	-88.804504 	
-41.463703 	-84.657631 	
-48.268829 	-79.766447 	
-53.691663 	-74.024622 	
-59.220827 	-66.262526 	
-62.517060 	-59.882721 	
-65.175312 	-50.844663 	
-65.813293 	-43.188897 	
-65.706963 	-39.361014 	
-64.005681 	-30.960937 	
-63.048711 	-23.943152 	
-62.410730 	-19.051968 	
-62.729720 	-13.203813 	
-63.474031 	-5.654377 	
-63.576814 	-0.396752 	
-63.123450 	5.929743 	
-62.836050 	11.039447 	
-62.163141 	17.579418 	
-62.304400 	21.459795 	
-63.474031 	27.414280 	
-64.749992 	33.687755 	
-65.600633 	39.004260 	
-65.706963 	44.533424 	
-65.813293 	50.913229 	
-64.324672 	55.591753 	
-62.729720 	61.120918 	
-58.689177 	67.288063 	
-54.754964 	73.986858 	
-49.757450 	79.516023 	
-43.696635 	84.088216 	
-37.529490 	87.809769 	
-32.106655 	90.574352 	
-23.387588 	93.764254 	
-15.412832 	96.316176 	
-6.800095 	97.804797 	
1.387322 	98.017458 	
8.936758 	97.273147 	
15.848214 	96.209846 	
23.078659 	94.614895 	
29.458465 	92.169303 	
36.157260 	88.766740 	
42.962386 	84.300876 	
50.299162 	79.303362 	
54.765025 	74.305848 	
60.187860 	67.288063 	
63.696752 	59.738626 	
66.142344 	51.232220 	
66.248667 	40.882760 	
65.096758 	32.996613 	
63.944849 	25.730724 	
63.058765 	20.148394 	
63.501807 	11.996421 	
64.033457 	5.528008 	
64.653716 	-0.142930 	
63.767509 	-8.385791 	
63.461278 	-16.500904 	
63.001932 	-20.175672 	
64.226855 	-27.218978 	
65.451778 	-34.874745 	
66.829816 	-39.774435 	
66.370470 	-44.827242 	
66.523585 	-50.033163 	
64.226855 	-57.382699 	
62.236356 	-62.282390 	
59.786510 	-66.875850 	
56.111742 	-72.081771 	
52.743205 	-76.215886 	
49.374668 	-79.278192 	
45.546784 	-82.340499 	
41.412670 	-85.249690 	
37.425276 	-88.195731 	
31.134079 	-91.208416 	
26.615051 	-93.246410 	
21.387155 	-94.929969 	
15.273175 	-96.081879 	
7.298419 	-97.233788 	
4.285734 	-97.322396 	
2.867999 	-95.195795 	
1.716090 	-92.891976 	
0.209747 	-89.702074 	
-2.714330 	-89.347640 	
-8.562485 	-89.259032 	
-12.638471 	-88.461556 	
-17.954975 	-87.132430 	
-23.271479 	-85.626087 	
-28.322158 	-83.145052 	
-35.322222 	-80.043758 	
-40.815943 	-76.322205 	
-45.955230 	-72.157610 	
-50.297042 	-67.284148 	
-53.752770 	-63.296770 	
-55.967980 	-59.220783 	
-58.360406 	-52.840978 	
-59.069274 	-49.916901 	
-59.423707 	-45.043439 	
-59.423707 	-40.524411 	
-58.626232 	-35.030690 	
-57.208497 	-28.650885 	
-55.967980 	-22.093863 	
-55.613546 	-19.081177 	
-56.765455 	-12.524156 	
-57.208497 	-6.410176 	
-57.435786 	-0.211285 	
-57.208497 	5.551958 	
-56.440031 	10.979399 	
-56.233805 	16.628009 	
-55.638813 	20.475325 	
-56.676847 	27.261017 	
-58.271798 	34.083864 	
-59.335099 	39.223151 	
-59.423707 	45.514348 	
-59.246491 	50.742243 	
-57.562931 	55.970139 	
-56.145196 	59.868909 	
-52.778077 	64.476546 	
-49.322349 	69.084182 	
-46.575489 	72.362693 	
-39.929859 	77.767806 	
-32.841187 	82.198226 	
-26.195557 	84.856478 	
-18.929668 	87.426122 	
-12.195429 	88.578031 	
-5.815624 	89.641332 	
1.361656 	89.995765 	
9.513629 	89.375507 	
16.602301 	87.869164 	
23.336540 	86.008387 	
29.539128 	83.438744 	
37.159451 	80.071624 	
44.070906 	75.109554 	
47.526634 	71.653826 	
52.045662 	66.337322 	
56.688086 	59.563825 	
60.005585 	50.887289 	
59.750393 	44.379888 	
60.133181 	39.658832 	
58.346836 	32.513450 	
57.326067 	27.154413 	
56.432894 	21.029800 	
57.453663 	14.012014 	
57.836451 	7.504612 	
58.346836 	0.486826 	
57.326060 	-6.488425 	
57.007070 	-14.675842 	
56.688080 	-19.567026 	
57.645050 	-26.691142 	
58.814681 	-32.751957 	
60.196972 	-38.600112 	
60.090642 	-44.979917 	
60.196972 	-49.658440 	
58.602021 	-54.124304 	
56.794410 	-58.802828 	
54.242488 	-62.737041 	
52.115886 	-66.671254 	
49.670294 	-70.286477 	
45.098100 	-72.944729 	
42.014528 	-76.347292 	
38.505635 	-79.218205 	
34.252431 	-81.344806 	
30.318218 	-83.258748 	
25.533364 	-85.385350 	
20.642180 	-86.873971 	
13.305404 	-88.256262 	
8.945871 	-89.106903 	
4.054687 	-89.532223 	
3.097716 	-87.618281 	
2.247075 	-85.810670 	
1.396435 	-83.684068 	
0.652124 	-82.620767 	
-3.813740 	-82.727097 	
-12.745467 	-81.663797 	
-21.889854 	-79.430865 	
-27.206359 	-76.985273 	
-32.416533 	-74.539681 	
-37.733037 	-71.243448 	
-43.793852 	-65.288963 	
-47.515405 	-61.035760 	
-49.854667 	-56.569896 	
-52.300259 	-50.190091 	
-52.831910 	-40.407723 	
-51.874939 	-32.964617 	
-50.279987 	-24.351880 	
-49.535677 	-18.397395 	
-50.173657 	-11.379609 	
-50.917968 	-5.956775 	
-51.555949 	-0.321280 	
-50.811638 	5.101554 	
-50.492648 	10.737049 	
-49.323017 	18.818135 	
-49.748337 	24.985280 	
-51.236958 	30.833435 	
-52.087599 	34.342328 	
-53.150900 	39.658832 	
-53.044570 	45.187997 	
-53.257230 	50.079181 	
-50.598978 	56.246326 	
-48.047056 	60.712189 	
-42.943211 	66.347684 	
-36.882397 	71.876848 	
-31.672222 	75.279411 	
-25.717737 	77.937663 	
-19.656923 	79.957935 	
-12.107486 	81.659216 	
-5.089701 	82.935177 	
3.204046 	82.935177 	
9.902841 	82.297197 	
18.090258 	81.021236 	
25.533364 	78.362984 	
30.849869 	76.130052 	
36.485363 	72.727489 	
41.376547 	68.580616 	
46.480391 	63.689432 	
50.839925 	56.990636 	
53.817167 	49.760190 	
54.029827 	40.190483 	
52.753866 	34.661318 	
51.477905 	28.919493 	
50.095614 	21.476387 	
50.839925 	13.607961 	
52.222216 	4.569904 	
52.222216 	-0.321280 	
51.265245 	-7.977047 	
50.839925 	-14.782172 	
49.776624 	-19.886016 	
51.052585 	-27.329122 	
52.647536 	-33.496267 	
53.498177 	-39.025432 	
54.242488 	-44.979917 	
53.391847 	-50.615411 	
51.371575 	-55.187605 	
49.138643 	-60.185119 	
44.672780 	-65.501623 	
39.781596 	-69.542167 	
36.166373 	-72.519409 	
30.956199 	-74.752341 	
26.490335 	-77.304263 	
19.259889 	-80.281505 	
13.518064 	-81.663797 	
6.287619 	-82.514437 	
3.948357 	-82.727097 	
2.459735 	-80.175175 	
1.715425 	-77.835913 	
0.971114 	-76.772613 	
-2.856769 	-76.772613 	
-8.173273 	-76.559952 	
-13.277117 	-75.177661 	
-18.061971 	-74.008030 	
-22.634165 	-72.944729 	
-27.631679 	-69.967487 	
-33.054513 	-66.777584 	
-37.201387 	-63.481352 	
-41.560920 	-58.696498 	
-44.538163 	-53.379994 	
-46.452104 	-50.083761 	
-47.090085 	-42.534325 	
-46.877425 	-38.812772 	
-45.495134 	-32.539297 	
